source,target,prediction
22216,77608,N
119826,77608,N
193792,77608,N
72483,77608,N
203787,77608,N
146978,77608,N
297759,77630,N
246092,77630,N
54978,77658,N
146607,77658,N
9111,77691,P
14354,77691,N
17752,77691,N
23866,77691,N
45551,77691,N
66222,77691,N
101028,77691,N
108029,77691,N
121979,77691,P
208105,77691,N
246151,77691,N
255033,77691,P
281523,77691,N
263339,77691,N
275428,77691,N
292367,77691,N
300908,77691,P
305587,77691,N
116369,77691,N
308586,77691,N
15214,77701,N
83952,77701,N
95924,77701,N
124941,77701,N
242471,77701,N
268887,77701,N
272078,77701,N
303651,77701,N
301848,77701,N
131153,77701,N
319740,77701,N
146628,77705,N
175875,77705,N
209875,77727,N
141508,77729,N
47316,77729,N
174946,77729,N
29794,77729,N
33853,77730,N
271418,77730,N
105386,77730,N
271318,77738,N
177764,77746,N
152859,77746,N
131115,77746,N
128775,77746,N
200675,77746,N
250373,77765,N
270213,77765,N
58148,77765,N
266044,77765,N
148553,77765,N
119559,77765,N
224130,77765,N
132712,77769,N
39130,77769,N
281002,77776,N
108113,77782,N
145465,77782,N
206761,77782,N
144226,77782,N
34138,77801,N
94078,77801,N
299899,77801,N
127488,77801,N
73078,77824,N
209770,77824,N
127753,77838,N
249952,77838,N
118231,77838,N
9539,77850,N
146479,77850,N
324880,77850,N
225382,77850,N
289499,77850,N
274024,77874,N
223307,77874,N
81734,77874,N
26226,77907,N
118295,77907,N
283091,77907,N
267258,77945,N
65932,77945,N
82566,77945,N
97476,77995,N
171180,77995,N
16707,78018,N
148173,78018,N
190162,78018,N
269748,78018,N
110627,78018,N
39941,78018,N
67997,78018,N
37918,78067,N
199802,78067,N
185935,78112,N
230689,78112,N
57721,78112,N
264243,78112,N
85818,78112,N
246911,78112,N
195902,78152,N
100106,78152,N
233568,78166,N
75632,78166,N
278469,78166,N
50968,78172,N
271245,78172,N
74796,78184,N
174755,78184,N
296029,78184,N
27837,78184,N
163075,78184,N
138704,78187,N
76258,78189,N
230204,78189,N
20123,78208,P
132668,78208,N
185352,78208,N
86342,78208,N
137085,78208,N
77164,78249,N
110337,78249,N
141170,78249,N
124454,78249,N
195491,78249,N
230074,78249,N
281948,78249,N
109125,78249,N
68115,78249,N
12238,78249,N
39223,78249,N
240810,78249,N
311218,78249,N
275390,78249,N
190138,78267,N
48617,78267,N
37617,78267,N
32822,78277,N
74966,78277,N
21283,78277,N
192483,78288,N
187015,78288,N
322427,78288,N
133032,78288,N
118498,78288,N
30554,78288,N
13161,78288,N
117837,78293,N
151257,78293,N
297314,78293,N
152547,78297,N
175325,78297,N
79049,78331,P
98343,78331,N
1444,78331,N
283652,78331,N
51016,78331,N
104763,78331,N
17723,78345,N
49993,78345,N
126782,78345,N
94602,78345,N
235469,78347,N
48214,78347,N
324399,78347,N
17410,78361,N
268387,78361,N
52128,78361,N
41463,78361,N
155424,78376,N
313261,78376,N
278583,78376,N
137908,78376,N
139583,78376,N
247413,78376,N
177938,78376,N
28062,78387,N
183278,78387,N
321834,78387,N
146360,78437,N
248665,78437,N
92052,78437,N
241713,78480,N
269885,78480,N
313831,78480,N
94794,78480,N
165549,78480,N
205963,78504,N
29824,78504,N
91872,78504,N
66987,78508,N
38869,78508,N
320701,78508,N
48735,78508,N
66506,78508,N
226209,78508,N
61029,78508,N
141297,78528,N
129330,78528,N
242163,78528,N
296238,78528,N
278471,78528,N
149715,78533,N
184711,78533,N
140406,78533,N
176702,78533,N
62655,78533,N
46611,78533,N
118702,78533,N
34683,78533,N
60470,78533,N
11277,78534,N
164237,78534,N
75585,78534,N
316081,78548,N
263339,78632,N
66716,78658,N
204712,78662,N
86342,78715,N
59110,78715,N
319527,78715,N
3133,78715,N
22850,78715,N
66167,78716,N
117068,78716,N
247420,78716,N
297759,78716,N
308407,78716,N
27230,78716,N
267290,78716,N
76217,78781,N
318230,78781,N
296092,78781,N
111039,78781,N
25925,78791,N
177386,78803,N
279392,78803,N
242223,78803,N
193226,78803,N
213242,78803,N
84408,78803,N
259440,78870,N
235775,78870,N
215316,78876,N
27104,78876,N
107517,78876,N
26514,78886,N
264227,78886,N
163631,78928,N
197267,78928,N
236031,78942,N
189641,78942,N
92965,78942,N
201724,78942,N
158433,78956,N
145680,78956,N
7714,78975,N
47497,78975,N
201568,78975,N
229043,78975,N
129208,78975,N
313772,78975,N
130729,78975,N
165122,78975,N
69906,78975,N
270021,78975,N
58100,78990,N
291883,78990,N
5332,78990,N
234109,78990,N
217495,78990,N
104143,79014,N
74602,79014,N
215043,79014,N
95984,79041,N
56537,79041,N
84024,79045,N
95088,79045,N
189047,79045,N
263360,79045,N
208198,79045,N
285996,79045,N
207449,79049,N
209361,79049,N
208770,79049,N
95130,79060,P
118554,79060,N
269291,79060,N
28663,79060,N
177546,79065,N
290798,79065,N
177497,79065,N
29898,79142,N
184833,79142,N
191566,79142,N
142084,79142,N
212987,79142,N
280452,79142,N
103123,79188,N
215479,79188,N
149625,79188,N
200785,79188,N
164419,79188,N
206783,79188,N
92534,79200,N
302895,79200,N
130737,79200,N
241980,79200,N
217406,79220,N
105130,79220,N
15104,79220,N
84477,79259,N
146754,79259,N
173529,79259,N
284440,79259,N
20123,79279,N
47159,79279,N
40364,79279,N
244502,79290,N
215204,79290,N
207638,79290,N
265088,79361,N
303623,79361,N
229765,79388,N
293353,79388,N
305395,79431,N
96314,79431,N
188782,79440,N
254324,79440,N
254169,79440,N
315414,79444,N
106572,79444,N
74805,79444,N
227473,79444,N
169662,79448,N
233781,79448,N
112596,79448,N
43363,79448,N
10229,79457,N
316224,79457,N
81408,79457,N
277330,79457,N
21177,79457,N
29728,79464,N
195725,79464,N
240646,79464,N
171180,79464,N
265837,79495,N
205402,79495,N
228129,79495,N
118480,79495,N
24012,79495,N
34138,79495,N
100403,79495,N
79681,79505,N
97756,79505,N
85584,79505,N
307579,79505,N
312339,79505,N
37988,79505,N
111928,79505,N
10903,79505,N
13100,79505,N
20014,79533,N
189595,79533,P
9632,79533,N
127463,79533,N
55817,79533,N
72260,79533,N
13411,79533,N
150204,79560,N
308180,79560,N
291115,79560,N
106166,79560,N
119747,79560,N
23279,79579,N
298291,79579,N
298339,79579,N
317673,79579,N
240656,79579,N
266694,79579,N
101884,79599,N
93307,79599,N
169807,79599,N
323864,79635,N
9283,79635,N
219719,79635,N
254039,79635,N
38023,79640,N
176627,79640,N
179945,79640,N
51034,79640,N
97756,79681,N
107064,79681,N
62916,79681,N
233444,79681,N
39060,79681,N
64078,79693,N
208990,79693,N
310548,79693,N
157683,79693,N
93170,79694,N
59379,79694,N
91872,79694,N
78189,79694,N
151943,79701,N
286991,79701,N
165672,79704,N
199105,79704,N
16865,79704,N
174071,79716,N
16893,79716,N
72422,79716,N
58796,79716,N
248511,79729,N
5055,79729,N
229399,79729,N
141207,79729,N
65485,79732,N
83463,79732,N
94415,79732,N
108336,79732,N
75138,79732,N
276849,79732,N
28673,79736,N
173589,79736,N
313742,79736,N
269392,79737,N
216120,79737,N
251275,79737,N
74450,79739,N
31766,79739,N
131176,79739,N
27163,79743,N
8463,79743,N
258554,79743,N
23032,79743,N
315143,79757,N
252645,79757,N
83202,79757,N
90420,79760,N
95995,79760,N
91922,79776,N
99013,79920,N
160034,79920,N
15570,80257,N
267045,80257,N
266390,80257,N
50609,80376,N
315021,80376,N
79200,80376,N
66167,80387,N
268714,80387,N
276973,80387,N
193366,80387,N
205606,80387,N
187182,80387,N
272446,80622,N
128136,80622,N
84553,80622,N
313832,81052,N
32721,81052,N
189453,81052,N
22645,81114,N
28663,81114,N
73952,81114,N
255541,81114,N
163318,81114,N
243715,81114,N
79757,81174,N
204020,81174,N
311139,81174,N
290160,81174,N
170904,81185,N
313097,81185,N
266136,81185,N
128011,81185,N
294916,81185,N
40804,81185,N
269416,81185,N
96257,81228,N
49634,81228,N
261916,81228,N
68948,81229,N
190625,81229,N
265565,81229,N
160316,81229,N
81982,81251,N
296351,81251,N
210253,81251,N
90345,81259,N
191191,81259,N
311314,81259,N
102651,81259,N
197674,81265,N
266848,81265,N
223180,81265,N
278435,81265,N
20394,81265,N
223393,81266,P
233533,81266,N
270213,81266,N
100777,81266,N
207202,81271,N
42550,81271,N
316101,81273,N
281905,81273,N
188217,81273,N
49935,81278,N
251373,81278,N
77421,81278,N
65957,81278,N
173278,81278,N
172527,81278,N
14866,81283,N
163942,81292,N
271011,81292,N
324800,81292,N
245003,81297,N
224056,81297,N
11668,81297,N
172136,81297,N
20408,81309,N
84742,81309,N
189322,81309,N
223400,81309,P
251195,81309,N
25962,81309,N
222443,81309,N
18386,81315,N
38962,81315,P
174180,81315,N
118546,81315,N
90972,81315,N
309660,81332,N
313114,81332,N
118295,81332,N
219841,81332,N
146746,81334,N
196049,81334,N
64434,81334,N
303493,81334,N
87319,81334,N
76564,81334,N
26787,81341,N
251605,81341,N
285753,81341,N
165925,81341,N
222134,81341,N
305294,81341,N
42430,81341,N
272871,81346,N
292534,81370,N
241876,81370,N
22923,81370,N
227347,81370,N
235289,81370,N
309286,81373,N
224070,81408,N
76488,81408,N
279266,81408,N
152590,81417,N
67374,81417,N
311714,81417,N
96044,81458,N
177298,81458,N
239445,81458,N
301753,81458,N
31798,81484,N
171879,81484,N
48176,81484,N
191502,81484,N
317728,81484,N
17009,81510,N
40137,81510,P
271674,81510,N
302429,81510,N
322951,81510,N
69959,81510,N
308687,81510,N
214752,81510,N
69886,81510,N
297429,81510,N
176983,81510,N
20245,81513,N
214807,81513,N
223228,81513,N
84028,81513,N
126098,81513,N
68882,81513,N
177899,81524,N
136428,81529,N
245220,81529,N
156278,81529,N
78928,81529,N
291105,81535,N
307830,81535,N
152812,81564,N
248769,81564,N
271140,81569,N
272984,81569,N
261568,81569,N
157884,81572,N
44518,81572,N
12672,81572,N
72479,81574,N
39387,81574,N
294546,81591,N
310641,81591,N
65251,81591,N
222725,81591,N
99567,81613,N
315437,81613,N
250551,81613,N
66483,81613,N
312224,81646,N
7751,81646,N
185785,81646,N
109794,81646,N
97174,81651,N
231915,81651,N
242747,81653,N
83952,81653,N
308355,81653,N
15649,81696,N
138709,81696,N
174877,81696,N
300314,81696,N
133448,81696,N
165120,81696,N
173053,81696,N
16123,81698,N
172385,81698,N
300818,81698,N
72233,81698,N
140193,81698,N
302414,81698,N
30364,81700,N
301482,81700,N
101892,81700,N
316827,81700,N
261304,81700,N
139925,81700,N
100736,81700,N
44820,81711,N
68115,81711,N
99140,81724,N
151062,81724,N
99313,81724,N
28673,81734,N
324399,81734,N
5195,81734,N
23385,81734,N
41233,81759,N
177938,81759,N
301405,81759,P
307579,81759,N
266421,81759,N
78956,81759,N
191104,81791,N
126261,81791,N
96978,81791,N
91161,81818,N
291014,81818,N
5220,81818,N
222106,81818,N
108902,81818,N
119945,81818,N
262113,81818,N
253077,81818,N
275801,81838,N
223163,81838,N
273496,81857,N
135081,81857,N
219517,81857,N
157190,81857,N
283458,81923,N
231434,81923,N
174336,81923,N
254229,81923,N
271471,81923,N
146483,81927,N
43664,81927,N
113732,81956,N
77738,81956,N
68012,81956,N
170635,81962,N
19981,81962,N
203753,81962,N
75509,81966,N
211588,81966,N
301499,81966,N
275106,81966,N
241702,81966,N
12339,81982,N
5465,81982,N
26101,81988,N
188207,81988,N
216739,81988,N
272311,82000,N
316786,82000,N
84191,82000,N
219577,82000,N
288238,82000,N
39209,82001,N
9380,82001,N
36243,82001,N
107967,82051,N
299899,82051,N
196920,82073,N
119882,82073,N
144054,82121,N
164009,82121,N
26323,82134,N
18483,82136,N
107189,82136,N
223403,82136,N
20186,82136,N
235688,82136,N
218831,82136,N
224368,82146,N
290391,82146,N
47426,82146,N
309988,82156,N
105429,82156,N
300379,82159,N
21243,82166,N
77776,82166,N
252631,82166,N
274259,82195,N
280837,82195,N
64648,82195,N
14510,82198,N
292291,82198,N
6667,82198,N
5410,82198,N
312314,82198,N
21207,82198,N
67578,82198,N
71965,82225,N
87027,82225,N
84637,82225,N
82819,82241,N
148754,82244,N
148755,82244,N
172211,82244,N
96253,82244,N
170548,82244,N
62909,82245,N
96127,82245,N
84026,82257,N
197947,82257,N
231434,82257,N
190013,82257,N
255779,82257,N
65590,82257,N
108436,82286,N
300888,82286,N
22080,82297,N
65739,82297,N
66222,82297,N
77608,82297,N
77691,82297,N
103393,82297,N
119826,82297,N
193792,82297,N
208105,82297,N
68491,82297,N
254043,82297,N
231752,82297,N
112435,82338,N
212356,82338,N
236030,82338,N
262452,82338,N
44513,82338,N
315471,82338,N
85829,82343,N
6183,82343,N
86680,82343,N
276856,82343,N
301562,82343,N
14696,82343,N
171799,82356,N
319434,82356,N
265469,82356,N
38234,82379,N
266848,82379,N
5406,82379,N
127324,82379,N
180847,82379,N
133133,82394,N
229214,82394,N
176412,82394,N
183296,82394,N
301571,82418,N
251785,82418,N
263893,82418,N
263169,82418,N
112703,82418,N
173379,82437,N
309079,82437,N
253452,82437,N
187020,82437,N
112036,82437,N
125884,82470,N
214807,82470,N
55049,82470,N
31990,82498,N
306424,82498,N
30375,82498,N
198652,82498,N
146972,82498,N
98634,82513,N
167621,82517,N
249128,82517,N
129057,82517,N
78067,82517,N
165110,82517,N
87156,82517,N
44053,82517,N
138462,82527,P
313298,82527,P
108029,82527,N
223494,82539,N
83560,82539,N
298438,82540,N
188704,82540,N
162719,82540,N
152581,82540,N
113332,82543,N
17810,82543,N
175657,82543,N
173096,82551,N
212787,82551,N
46009,82551,N
260669,82551,N
9571,82551,N
315146,82565,N
146479,82566,N
21129,82566,N
240806,82566,N
294531,82566,N
265693,82566,N
283547,82566,N
155424,82572,N
321602,82572,N
220032,82572,N
252922,82572,N
20746,82572,N
201782,82572,N
47690,82572,N
124921,82572,N
140962,82579,N
194553,82579,N
84742,82579,N
286623,82579,N
211977,82593,N
311089,82593,N
270631,82613,N
139679,82613,N
136379,82613,N
161517,82613,N
241979,82613,N
172470,82645,N
139575,82654,N
140143,82654,N
226254,82654,N
98447,82654,N
185632,82654,N
108426,82654,N
95924,82654,N
38406,82660,N
135302,82660,N
68477,82660,N
112415,82660,N
136232,82698,N
161066,82698,N
162964,82698,N
242394,82698,N
299820,82709,N
14288,82709,N
291917,82709,N
58148,82709,N
66808,82709,N
76089,82712,N
23854,82712,N
230254,82714,N
49089,82714,N
231905,82714,N
140510,82751,N
225571,82751,N
165505,82751,N
48874,82751,N
273496,82751,N
190492,82753,N
118592,82753,N
239549,82782,N
251658,82782,N
271662,82782,N
78249,82782,N
227080,82819,N
133729,82819,N
85231,82823,N
195213,82823,N
274209,82823,N
148265,82823,N
20593,82823,N
215169,82833,N
151010,82833,N
324339,82833,N
48907,82833,N
100358,82833,N
149441,82849,P
188073,82849,N
215166,82849,P
165763,82849,N
23737,82849,N
55166,82863,N
149682,82863,N
203975,82898,N
34813,82898,N
186999,82898,N
270568,82898,N
9416,82898,N
82823,82930,N
222683,82930,N
316834,82930,N
34779,82930,N
99975,82930,N
159299,82953,N
182726,82953,N
212065,82953,N
53565,82953,N
17649,82997,N
20891,82997,N
128906,83007,N
178103,83007,N
247420,83007,N
16792,83007,N
307833,83007,N
312925,83014,N
288392,83014,N
233060,83014,N
310619,83014,N
75227,83077,N
84610,83077,N
85955,83077,N
96595,83077,N
100590,83077,N
108153,83077,P
148648,83077,N
219072,83077,P
220021,83077,N
252922,83077,N
274883,83077,N
300908,83077,P
193330,83077,N
320808,83077,N
6097,83077,N
254424,83080,N
263734,83080,N
149338,83080,N
61980,83080,N
89452,83080,N
188459,83094,N
301755,83094,N
201676,83094,N
209550,83098,N
189322,83148,N
226441,83148,N
234162,83148,N
306854,83148,N
223889,83148,N
120107,83182,N
214764,83182,N
232523,83182,N
155633,83182,N
185410,83182,N
85281,83182,N
228776,83182,N
231138,83198,N
72738,83198,N
51671,83202,N
82001,83202,N
241139,83202,N
55978,83203,N
284742,83203,N
194356,83203,N
277742,83225,N
116558,83225,N
188398,83225,N
31798,83225,N
319776,83250,N
158548,83250,N
234457,83263,N
146849,83263,N
291434,83263,N
308286,83265,N
267618,83265,N
60881,83289,N
100264,83289,N
191261,83289,N
300241,83289,N
5926,83320,N
8676,83320,N
38236,83320,N
57721,83320,N
79448,83320,N
214807,83320,N
245003,83320,N
73512,83320,N
78437,83324,N
278578,83324,N
94399,83341,N
125850,83342,N
241529,83342,N
65708,83342,N
26585,83342,N
162285,83352,N
11412,83352,N
271898,83352,N
185688,83395,N
41563,83395,N
261662,83395,N
34342,83395,N
225104,83395,N
203787,83419,N
322404,83419,N
78166,83419,N
214000,83419,N
13575,83419,N
139916,83436,N
218493,83436,N
84231,83436,N
239628,83439,N
291567,83439,N
112864,83439,N
23866,83440,N
76759,83440,N
21596,83440,N
171183,83461,N
232677,83461,N
255087,83461,N
173212,83461,N
302417,83463,N
183719,83486,N
223856,83486,N
136389,83486,N
245105,83486,N
77583,83486,N
276479,83486,N
155982,83486,N
289371,83495,N
11555,83495,N
262452,83495,N
174995,83495,N
198945,83495,N
93615,83496,N
16939,83496,N
12417,83496,N
150474,83496,N
44188,83527,N
121637,83527,N
153815,83527,N
130742,83534,N
251221,83534,N
83892,83560,N
274240,83560,N
61927,83560,N
297429,83560,N
4593,83560,N
198551,83560,N
246518,83568,N
248526,83568,N
190430,83568,N
203787,83568,N
30929,83625,N
276577,83625,N
139131,83625,N
114966,83627,N
297813,83627,N
71940,83627,N
9565,83633,N
286071,83633,N
97389,83700,N
247308,83700,N
302419,83700,N
140106,83700,N
214738,83709,N
206140,83709,N
227970,83725,N
291061,83725,N
63792,83725,N
25835,83725,N
55895,83725,N
19805,83725,N
79457,83727,N
104143,83727,N
111265,83727,N
144094,83727,N
301413,83738,N
109964,83739,N
16864,83739,N
203879,83739,N
302723,83739,N
13894,83739,N
108645,83760,N
246726,83760,N
62270,83760,N
55339,83761,N
26436,83761,N
83419,83791,N
203787,83791,N
270933,83791,N
87222,83800,N
130898,83800,N
38985,83810,N
205441,83810,N
255210,83840,N
165763,83840,N
130544,83840,N
63589,83840,N
18205,83844,N
253785,83844,N
261148,83844,N
255779,83844,N
247055,83844,N
261673,83844,N
9672,83847,N
18036,83847,N
143862,83847,N
306140,83847,N
306848,83847,N
289802,83847,N
146867,83863,N
114670,83863,N
167343,83863,N
5733,83863,N
135066,83863,N
34729,83863,N
22216,83866,N
139223,83866,P
187678,83866,N
227738,83866,N
39468,83866,N
312735,83866,N
142389,83866,N
227914,83870,N
3120,83870,N
26158,83883,N
193023,83883,N
243113,83883,N
208828,83888,N
77583,83888,N
76312,83891,N
305397,83891,N
74902,83891,N
271043,83891,N
284757,83892,N
316929,83892,N
127292,83892,N
26976,83892,N
265449,83892,N
310641,83892,N
113490,83910,N
9311,83910,N
251303,83919,P
194777,83919,N
162409,83919,N
190036,83930,N
146050,83930,N
120918,83930,N
46136,83930,N
311186,83936,N
316702,83936,N
45657,83936,N
90256,83941,N
7230,83941,N
50826,83952,N
51811,83952,N
96667,83952,N
124941,83952,N
176975,83952,N
188528,83952,N
254288,83952,N
268887,83952,N
272078,83952,N
273618,83952,N
22363,83952,N
285768,83962,N
242482,83962,N
184017,83962,N
129938,83962,N
34112,83988,N
31626,84001,N
195941,84001,N
4716,84016,N
217683,84016,N
23396,84016,N
232755,84016,N
314262,84016,N
95088,84024,N
189047,84024,P
233603,84024,N
185129,84024,N
95964,84026,N
172555,84026,N
197198,84026,N
217275,84026,N
189798,84026,N
322527,84026,N
117733,84028,N
307641,84028,N
10873,84036,N
190454,84036,N
197674,84039,N
291267,84039,N
226254,84039,N
225847,84039,N
131770,84039,N
76672,84039,N
299024,84039,N
243562,84070,N
85231,84070,N
275648,84070,N
291171,84092,N
58502,84092,N
207092,84096,N
63065,84096,N
215640,84096,N
137478,84126,N
213803,84126,N
287299,84126,N
129011,84126,N
145945,84126,N
44452,84126,N
200382,84157,N
184843,84157,N
305544,84157,N
109886,84157,N
321770,84160,N
93069,84160,N
36243,84170,N
235894,84170,N
143518,84170,N
260670,84170,N
248682,84174,N
33773,84174,N
319636,84174,N
112960,84174,N
29481,84174,N
240710,84174,N
117623,84191,N
60463,84191,N
50301,84191,N
303731,84191,N
234998,84191,N
265127,84198,N
108542,84198,N
32925,84198,N
165877,84198,N
225203,84210,N
311902,84210,N
151416,84210,N
300775,84214,N
143088,84214,N
176734,84214,N
28186,84217,N
108325,84217,N
233624,84217,N
192542,84217,N
140848,84217,N
222837,84219,N
233164,84219,N
42428,84219,N
39739,84219,N
46961,84302,N
146937,84302,N
244896,84303,N
136630,84303,N
290790,84303,N
92652,84303,N
269748,84303,N
295545,84303,N
216731,84325,N
323647,84325,N
27673,84325,N
186500,84325,N
256291,84334,N
152926,84360,N
269394,84360,N
274276,84365,N
222980,84365,N
50288,84365,N
43457,84367,N
155464,84367,N
187843,84367,N
322026,84372,N
41507,84372,N
192329,84372,N
140040,84372,N
86004,84380,N
55812,84380,N
8095,84380,N
26538,84380,N
177570,84385,N
98,84385,N
10330,84385,N
163383,84385,N
173524,84393,N
270018,84393,N
155531,84393,N
192628,84408,N
5928,84408,N
28414,84433,N
82823,84433,N
84385,84433,P
85231,84433,N
152342,84433,N
177428,84455,P
207025,84455,P
292675,84455,N
201279,84470,N
196619,84470,N
244877,84507,N
185902,84507,N
239760,84508,N
306872,84508,N
82753,84508,N
157302,84508,N
232158,84553,N
300306,84553,N
160499,84553,N
150707,84587,N
212092,84587,N
34636,84587,N
20109,84608,P
51881,84608,N
31000,84608,N
109940,84608,N
145193,84610,N
271899,84620,N
133307,84637,N
41930,84637,N
209361,84654,N
228173,84654,N
83320,84654,N
31431,84654,N
294343,84654,N
56950,84722,N
73821,84722,N
91708,84722,N
174005,84722,N
176734,84722,N
197677,84722,P
64912,84722,N
270102,84722,N
73596,84730,N
165139,84730,N
8948,84732,N
95984,84732,N
196017,84732,N
210085,84732,N
288673,84732,N
322529,84732,N
16864,84732,N
189322,84742,N
234162,84742,N
294980,84742,N
310084,84742,N
77995,84757,P
213533,84757,N
66254,84757,N
73265,84757,N
128100,84757,N
233302,84757,N
39534,84757,N
215621,84757,N
324466,84769,N
317515,84779,N
290969,84779,N
275801,84784,N
83870,84788,P
96416,84788,N
175546,84788,P
281518,84788,P
196275,84788,N
257493,84788,N
11387,84794,N
194099,84794,N
125974,84794,N
38271,84817,N
203147,84817,P
277742,84817,N
195491,84817,N
263339,84817,N
266971,84817,N
90078,84817,N
68990,84818,N
9297,84818,N
3227,84847,N
324105,84847,N
115224,84847,N
260232,84847,N
114619,84847,N
137043,84847,N
310701,84873,N
201232,84873,N
278388,84873,N
307702,84873,N
258726,84873,N
249937,84873,N
149863,84876,N
318157,84876,N
140827,84876,N
283864,84992,N
43038,84992,N
84026,84992,N
146990,85039,N
189185,85039,N
197033,85039,N
176480,85039,N
270392,85058,N
324375,85058,N
81988,85058,N
46857,85058,N
279404,85073,N
172988,85073,N
251892,85073,N
78744,85073,N
119559,85093,N
132013,85093,N
215802,85093,N
192907,85093,N
177764,85093,N
311437,85195,N
273070,85195,N
137041,85195,N
252625,85195,N
81332,85195,N
148499,85231,N
302780,85231,N
17899,85231,N
284564,85231,N
84735,85231,N
253077,85238,N
8948,85238,N
275476,85238,N
47211,85238,N
174965,85238,N
316224,85238,N
230381,85244,N
317168,85244,N
259637,85244,N
64336,85281,N
115307,85281,N
231409,85281,N
97240,85281,N
194350,85281,N
123849,85307,N
173619,85307,P
313639,85307,P
313940,85307,N
72479,85307,N
208335,85307,N
85058,85307,N
21349,85307,N
105532,85325,N
173025,85325,N
23356,85325,N
142872,85350,N
234232,85350,N
172243,85350,N
318157,85375,N
23292,85375,N
280970,85454,N
143639,85454,N
98343,85454,N
161365,85458,N
290725,85458,P
301566,85458,N
30175,85458,N
63589,85458,N
136993,85458,N
139223,85458,N
202634,85461,N
246578,85461,N
24449,85461,N
207394,85461,N
200708,85461,N
64400,85469,N
46378,85469,N
262759,85492,N
48350,85492,N
58536,85509,N
63930,85512,N
270491,85512,N
106424,85512,N
92666,85512,N
99975,85512,N
146165,85512,N
255754,85512,N
76996,85512,N
8156,85512,N
69636,85512,N
314918,85536,N
140727,85575,N
295044,85575,N
68386,85575,N
262452,85575,N
290747,85584,N
324647,85584,N
51970,85584,N
114699,85584,N
173529,85584,N
143351,85584,N
81857,85589,P
186452,85589,N
252478,85589,P
91274,85589,N
303108,85589,N
31019,85657,N
15301,85671,N
105916,85671,N
176658,85671,N
253015,85671,N
311309,85671,N
305498,85716,P
103222,85776,N
272168,85776,N
118036,85776,N
149066,85776,N
6086,85776,N
85957,85793,N
216356,85793,N
178235,85793,N
46007,85793,N
66378,85793,N
281230,85793,N
5404,85799,N
76195,85818,N
77824,85818,N
82136,85818,N
107189,85818,N
189798,85818,N
172578,85818,N
262204,85818,N
97417,85818,N
206821,85818,N
268205,85829,N
58020,85889,N
23888,85889,N
183626,85889,N
309194,85932,N
301493,85932,N
128567,85932,N
222840,85932,N
217182,85932,N
143202,85932,N
78781,85932,N
117835,85936,N
203287,85936,N
229160,85955,N
58509,85955,N
214994,85955,N
126674,85955,N
148924,85955,N
23184,85955,N
149025,85955,N
212198,85955,N
310606,85957,N
194380,85957,N
20492,85957,N
51016,85989,N
97458,86004,N
275018,86004,N
240388,86004,N
267554,86004,N
104763,86019,N
100106,86019,N
212914,86019,N
122779,86019,N
90345,86019,N
63930,86019,N
34813,86019,N
157123,86046,N
95283,86046,N
11750,86079,N
206033,86079,N
288663,86117,N
324887,86117,N
33080,86142,N
126406,86147,N
129523,86147,N
78361,86147,N
286617,86147,N
262777,86156,N
308807,86156,N
222789,86166,N
225571,86166,N
316827,86166,N
84508,86166,N
248579,86166,N
127735,86166,N
232809,86171,N
70198,86171,N
310037,86171,N
232257,86171,N
302141,86219,N
253558,86219,N
24256,86219,N
252510,86225,N
100359,86225,N
137412,86227,N
212798,86274,N
322416,86274,P
143639,86274,N
108295,86274,N
315728,86274,N
4796,86300,N
197747,86300,N
262437,86300,N
206758,86300,N
271418,86300,N
48350,86300,N
312761,86300,N
298291,86306,N
30834,86325,N
87487,86325,N
145395,86325,N
240957,86325,N
232269,86325,N
248186,86326,N
214785,86326,N
17719,86326,N
208774,86326,N
312728,86342,N
132607,86342,N
31495,86342,N
192536,86342,N
145922,86342,N
87337,86404,N
278471,86404,N
185870,86418,N
224592,86418,N
63802,86466,N
167910,86466,N
74312,86466,N
239107,86490,N
42140,86490,N
313831,86490,N
303786,86527,N
63455,86527,N
74167,86527,N
316929,86527,N
143202,86527,N
29984,86554,N
97358,86554,N
302739,86554,N
59504,86554,N
288673,86554,N
9123,86554,N
57257,86554,N
241112,86554,N
49906,86554,N
99975,86554,N
306222,86554,N
137777,86559,N
99422,86559,N
250280,86583,N
128614,86583,N
117966,86583,N
66471,86583,N
90694,86616,N
116539,86616,N
273618,86616,N
125431,86616,N
149512,86616,N
30070,86616,N
51769,86618,N
247086,86618,N
225980,86618,N
159587,86618,N
20255,86626,N
16695,86626,N
99351,86626,N
65282,86680,N
69072,86680,N
130096,86680,N
161517,86687,N
23872,86687,N
193146,86693,N
83094,86693,N
262278,86693,N
275933,86782,N
306916,86841,N
136405,86841,N
28442,86841,N
40522,86841,N
253558,86841,N
302080,86866,N
218567,86866,N
224552,86866,N
191885,86866,N
136046,86866,N
117163,86866,N
136463,86866,N
174950,86924,N
171436,86924,N
242152,86924,N
285583,86924,N
20492,86949,N
42986,86949,N
109556,86949,N
246151,86976,N
68741,86976,N
270677,86988,N
108209,86988,N
15105,86991,N
186189,86991,N
27206,86991,N
115101,86991,N
75433,87021,N
262535,87021,N
294449,87027,N
303590,87027,N
21595,87027,N
107542,87116,N
227473,87116,N
60880,87116,N
27540,87149,N
91549,87149,N
38756,87156,N
26191,87156,N
96239,87169,N
271169,87169,N
270029,87169,N
46999,87169,N
